,Detalhes_link
38473,5
38474,3
38475,6
38476,6
38477,4
38478,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38479,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38480,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38481,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38482,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38483,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38484,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38485,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38486,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38487,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38488,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304853664
38489,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38490,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38491,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38492,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38493,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38494,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38495,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38496,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38497,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38498,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38499,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38500,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/304565252
38501,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38502,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38503,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38504,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38505,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38506,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38507,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38508,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38509,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38510,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302577261
38511,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38512,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38513,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38514,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38515,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38516,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38517,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38518,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38519,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38520,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38521,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38522,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291543085
38523,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38524,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38525,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38526,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38527,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38528,h
38529,t
38530,t
38531,p
38532,s
38533,:
38534,/
38535,/
38536,p
38537,o
38538,r
38539,t
38540,a
38541,l
38542,d
38543,a
38544,t
38545,r
38546,a
38547,n
38548,s
38549,p
38550,a
38551,r
38552,e
38553,n
38554,c
38555,i
38556,a
38557,.
38558,g
38559,o
38560,v
38561,.
38562,b
38563,r
38564,/
38565,b
38566,e
38567,n
38568,e
38569,f
38570,i
38571,c
38572,i
38573,o
38574,s
38575,/
38576,b
38577,o
38578,l
38579,s
38580,a
38581,-
38582,f
38583,a
38584,m
38585,i
38586,l
38587,i
38588,a
38589,/
38590,2
38591,9
38592,5
38593,7
38594,2
38595,3
38596,5
38597,9
38598,5
38599,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38600,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38601,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38602,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38603,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38604,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38605,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295723595
38606,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273932238
38607,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273932238
38608,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273932238
38609,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273932238
38610,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296110890
38611,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296110890
38612,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296110890
38613,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296110890
38614,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294022921
38615,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38616,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38617,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38618,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38619,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38620,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38621,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/287451048
38622,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38623,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38624,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38625,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38626,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38627,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38628,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38629,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38630,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38631,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296520168
38632,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273197126
38633,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273197126
38634,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273197126
38635,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/273197126
38636,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38637,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38638,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38639,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38640,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38641,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38642,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38643,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38644,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38645,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38646,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38647,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/296407758
38648,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/284767369
38649,h
38650,t
38651,t
38652,p
38653,s
38654,:
38655,/
38656,/
38657,p
38658,o
38659,r
38660,t
38661,a
38662,l
38663,d
38664,a
38665,t
38666,r
38667,a
38668,n
38669,s
38670,p
38671,a
38672,r
38673,e
38674,n
38675,c
38676,i
38677,a
38678,.
38679,g
38680,o
38681,v
38682,.
38683,b
38684,r
38685,/
38686,b
38687,e
38688,n
38689,e
38690,f
38691,i
38692,c
38693,i
38694,o
38695,s
38696,/
38697,b
38698,o
38699,l
38700,s
38701,a
38702,-
38703,f
38704,a
38705,m
38706,i
38707,l
38708,i
38709,a
38710,/
38711,2
38712,8
38713,4
38714,7
38715,6
38716,7
38717,3
38718,6
38719,9
38720,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/284767369
38721,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/284767369
38722,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/284767369
38723,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/284767369
38724,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/284767369
38725,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/289906815
38726,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/289906815
38727,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295676053
38728,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38729,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38730,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38731,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38732,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38733,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38734,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38735,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38736,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38737,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38738,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38739,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/308091218
38740,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38741,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38742,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38743,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38744,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38745,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38746,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38747,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38748,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38749,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38750,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38751,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/286487046
38752,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38753,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38754,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38755,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38756,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38757,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38758,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38759,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38760,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38761,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38762,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38763,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/270587751
38764,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38765,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38766,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38767,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38768,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38769,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38770,h
38771,t
38772,t
38773,p
38774,s
38775,:
38776,/
38777,/
38778,p
38779,o
38780,r
38781,t
38782,a
38783,l
38784,d
38785,a
38786,t
38787,r
38788,a
38789,n
38790,s
38791,p
38792,a
38793,r
38794,e
38795,n
38796,c
38797,i
38798,a
38799,.
38800,g
38801,o
38802,v
38803,.
38804,b
38805,r
38806,/
38807,b
38808,e
38809,n
38810,e
38811,f
38812,i
38813,c
38814,i
38815,o
38816,s
38817,/
38818,b
38819,o
38820,l
38821,s
38822,a
38823,-
38824,f
38825,a
38826,m
38827,i
38828,l
38829,i
38830,a
38831,/
38832,2
38833,9
38834,4
38835,7
38836,6
38837,7
38838,8
38839,8
38840,1
38841,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38842,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38843,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38844,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38845,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38846,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294767881
38847,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38848,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38849,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38850,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38851,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38852,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38853,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38854,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38855,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38856,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38857,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38858,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/280339637
38859,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38860,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38861,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38862,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38863,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38864,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38865,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38866,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38867,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299858052
38868,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/288695198
38869,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/288695198
38870,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/288695198
38871,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/288695198
38872,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/288695198
38873,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/288695198
38874,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38875,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38876,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38877,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38878,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38879,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38880,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38881,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38882,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38883,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38884,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38885,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/305427402
38886,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/292721196
38887,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/292721196
38888,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/292721196
38889,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/292721196
38890,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38891,h
38892,t
38893,t
38894,p
38895,s
38896,:
38897,/
38898,/
38899,p
38900,o
38901,r
38902,t
38903,a
38904,l
38905,d
38906,a
38907,t
38908,r
38909,a
38910,n
38911,s
38912,p
38913,a
38914,r
38915,e
38916,n
38917,c
38918,i
38919,a
38920,.
38921,g
38922,o
38923,v
38924,.
38925,b
38926,r
38927,/
38928,b
38929,e
38930,n
38931,e
38932,f
38933,i
38934,c
38935,i
38936,o
38937,s
38938,/
38939,b
38940,o
38941,l
38942,s
38943,a
38944,-
38945,f
38946,a
38947,m
38948,i
38949,l
38950,i
38951,a
38952,/
38953,2
38954,9
38955,8
38956,7
38957,7
38958,8
38959,8
38960,8
38961,3
38962,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38963,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38964,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38965,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38966,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38967,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38968,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38969,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38970,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38971,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/298778883
38972,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295185563
38973,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/301163253
38974,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38975,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38976,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38977,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38978,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38979,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38980,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38981,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38982,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38983,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38984,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38985,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294514596
38986,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38987,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38988,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38989,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38990,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38991,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38992,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38993,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38994,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38995,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38996,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38997,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/291229685
38998,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
38999,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39000,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39001,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39002,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39003,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39004,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39005,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39006,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39007,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39008,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39009,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302854617
39010,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39011,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39012,h
39013,t
39014,t
39015,p
39016,s
39017,:
39018,/
39019,/
39020,p
39021,o
39022,r
39023,t
39024,a
39025,l
39026,d
39027,a
39028,t
39029,r
39030,a
39031,n
39032,s
39033,p
39034,a
39035,r
39036,e
39037,n
39038,c
39039,i
39040,a
39041,.
39042,g
39043,o
39044,v
39045,.
39046,b
39047,r
39048,/
39049,b
39050,e
39051,n
39052,e
39053,f
39054,i
39055,c
39056,i
39057,o
39058,s
39059,/
39060,b
39061,o
39062,l
39063,s
39064,a
39065,-
39066,f
39067,a
39068,m
39069,i
39070,l
39071,i
39072,a
39073,/
39074,2
39075,9
39076,3
39077,2
39078,7
39079,6
39080,5
39081,0
39082,3
39083,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39084,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39085,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39086,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39087,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39088,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39089,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39090,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39091,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39092,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/293276503
39093,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/285171022
39094,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/285171022
39095,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/285171022
39096,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/285171022
39097,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/285171022
39098,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/285171022
39099,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39100,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39101,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39102,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39103,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39104,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39105,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39106,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39107,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39108,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39109,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39110,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/299110847
39111,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39112,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39113,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39114,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39115,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39116,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39117,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39118,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39119,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39120,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39121,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39122,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/279151431
39123,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294780820
39124,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294780820
39125,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294780820
39126,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/294780820
39127,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39128,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39129,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39130,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39131,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39132,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39133,h
39134,t
39135,t
39136,p
39137,s
39138,:
39139,/
39140,/
39141,p
39142,o
39143,r
39144,t
39145,a
39146,l
39147,d
39148,a
39149,t
39150,r
39151,a
39152,n
39153,s
39154,p
39155,a
39156,r
39157,e
39158,n
39159,c
39160,i
39161,a
39162,.
39163,g
39164,o
39165,v
39166,.
39167,b
39168,r
39169,/
39170,b
39171,e
39172,n
39173,e
39174,f
39175,i
39176,c
39177,i
39178,o
39179,s
39180,/
39181,b
39182,o
39183,l
39184,s
39185,a
39186,-
39187,f
39188,a
39189,m
39190,i
39191,l
39192,i
39193,a
39194,/
39195,3
39196,0
39197,2
39198,3
39199,4
39200,4
39201,4
39202,7
39203,9
39204,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39205,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39206,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39207,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39208,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39209,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/302344479
39210,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39211,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39212,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39213,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39214,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39215,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39216,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39217,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39218,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39219,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39220,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39221,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/300853271
39222,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39223,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39224,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39225,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39226,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39227,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39228,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39229,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39230,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
39231,https://portaldatransparencia.gov.br/beneficios/bolsa-familia/295186872
